,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1649,sunnydestiny22,2762979907,JoyAnnReid,49698134,3,0.0
1650,sunnydestiny22,2762979907,J_fassler,249342431,3,0.0
1651,sunday5457,1106703767796252672,POTUS,1349149096909668363,3,0.0
1652,sundara_eswaran,60272178,drharshvardhan,77732185,3,0.0
1653,sundara_eswaran,60272178,ani_digital,817976607398731776,3,0.0
1654,sundara_eswaran,60272178,WHO,14499829,3,0.0
1655,sundara_eswaran,60272178,PMOIndia,471741741,3,0.0
1656,sundara_eswaran,60272178,MoHFW_INDIA,2596143056,3,0.0
1657,sundara_eswaran,60272178,ICMRDELHI,2695241174,3,0.0
1658,sundancer_uk,496835891,realDonaldTrump,25073877,3,0.0
